datetime,AAVE & USD,ADA & USD,ALGO & USD,ATOM & USD,AVAX & USD,AXS & USD,BAL & USD,BCH & USD,BTC & USD,CRV & USD,DOGE & USD,DOT & USD,ETH & USD,LINK & USD,LTC & USD,MATIC & USD,SHIB & USD,SNX & USD,SOL & USD,UNI & USD,XRP & USD
2022-03-23 13:00:00,153.11,1.0416,0.8253,27.62,85.4,52.23,12.09,362.84,42020.98,2.301,0.122,20.61,2953.03,15.45,120.03,1.5203,2.361e-05,5.059,92.3,9.82,0.8264
2022-03-23 14:00:00,154.97,1.0785,0.8364,27.93,85.72,53.52,12.33,366.2,42392.81,2.356,0.1233,20.75,3003.22,15.68,121.94,1.5491,2.384e-05,5.15,94.8,9.97,0.8361
2022-03-23 15:00:00,156.63,1.0725,0.8351,28.12,86.67,53.95,12.42,367.12,42618.18,2.377,0.1253,20.86,3031.59,15.81,122.18,1.5507,2.395e-05,5.183,95.69,10.14,0.8395
2022-03-23 16:00:00,156.13,1.0827,0.833,27.98,86.32,54.35,12.41,361.72,42580.51,2.388,0.1307,20.87,3015.47,15.89,121.9,1.5409,2.433e-05,5.28,94.92,10.11,0.8416
2022-03-23 17:00:00,151.41,1.0744,0.8209,27.74,84.03,56.64,12.24,357.6,42160.33,2.335,0.1282,20.49,2964.89,15.65,120.55,1.5254,2.444e-05,5.136,93.64,9.9,0.8304
2022-03-23 18:00:00,150.68,1.0518,0.8232,27.67,84.04,56.66,12.28,355.8,42087.94,2.325,0.127,20.59,2954.87,15.55,119.65,1.5163,2.384e-05,5.202,92.69,9.89,0.8274
2022-03-23 19:00:00,151.32,1.0528,0.8249,27.77,84.34,57.21,12.38,356.26,42216.79,2.34,0.1271,20.66,2962.96,15.55,121.09,1.5257,2.397e-05,5.214,92.83,9.77,0.8274
2022-03-23 20:00:00,152.77,1.0639,0.8265,27.89,85.0,58.17,12.49,358.03,42349.72,2.337,0.1285,20.98,2981.83,15.62,121.86,1.5367,2.423e-05,5.238,93.52,9.8,0.8307
2022-03-23 21:00:00,153.73,1.0708,0.8287,27.9,85.0,58.37,12.53,360.08,42385.37,2.336,0.1284,20.94,2997.38,15.62,121.55,1.5375,2.415e-05,5.232,93.83,9.81,0.8314
2022-03-23 22:00:00,154.69,1.0758,0.8306,28.04,85.58,58.14,12.66,362.94,42488.67,2.367,0.1296,20.8,3004.56,15.62,121.79,1.5488,2.441e-05,5.368,94.36,9.89,0.835
2022-03-23 23:00:00,156.07,1.1087,0.8391,28.26,86.01,58.39,12.8,364.06,42882.76,2.385,0.1299,21.01,3036.0,15.85,122.51,1.5562,2.442e-05,5.38,94.87,10.01,0.8376
2022-03-24 00:00:00,156.88,1.1,0.8358,28.37,85.13,61.4,12.81,362.14,43034.72,2.398,0.1299,21.0,3048.35,15.95,123.03,1.5711,2.448e-05,5.258,95.33,10.1,0.8377
2022-03-24 01:00:00,155.06,1.1055,0.8251,28.23,84.69,60.71,12.7,357.54,42827.45,2.373,0.1319,20.88,3026.85,15.8,121.38,1.5535,2.436e-05,5.252,94.51,10.04,0.8345
2022-03-24 02:00:00,155.77,1.1075,0.8375,28.33,84.89,60.38,12.76,358.26,42952.53,2.389,0.1357,21.04,3032.04,15.74,122.1,1.564,2.461e-05,5.25,95.63,10.11,0.8313
2022-03-24 03:00:00,155.06,1.0875,0.8309,28.11,83.95,59.26,12.64,353.67,42712.87,2.371,0.1365,20.82,3016.63,15.63,120.78,1.5579,2.458e-05,5.32,94.66,10.04,0.8321
2022-03-24 04:00:00,156.91,1.0972,0.8308,28.34,84.75,59.54,12.85,356.54,42901.03,2.387,0.1357,20.95,3026.68,15.7,121.7,1.5663,2.461e-05,5.403,95.21,10.13,0.833
2022-03-24 05:00:00,157.78,1.092,0.836,28.5,85.39,58.69,12.92,359.98,43012.49,2.402,0.1365,21.04,3047.34,15.79,122.34,1.5739,2.461e-05,5.494,97.03,10.23,0.835
2022-03-24 06:00:00,157.16,1.1086,0.8492,28.58,85.42,59.12,13.0,360.03,43198.4,2.398,0.1362,21.05,3056.83,15.81,122.65,1.5785,2.47e-05,5.504,96.94,10.23,0.8356
2022-03-24 07:00:00,157.79,1.142,0.8586,28.54,85.33,59.46,12.99,360.62,43077.74,2.414,0.1357,20.97,3037.47,15.92,122.6,1.5694,2.478e-05,5.44,97.12,10.32,0.8352
2022-03-24 08:00:00,158.37,1.1429,0.8586,28.75,85.47,60.05,13.02,361.34,43049.54,2.405,0.1388,20.84,3048.06,16.07,123.06,1.5822,2.491e-05,5.297,97.51,10.34,0.8381
2022-03-24 09:00:00,158.28,1.1364,0.8494,28.56,85.8,62.21,12.98,358.52,43021.01,2.39,0.1402,20.68,3047.93,16.06,122.56,1.5733,2.504e-05,5.27,98.74,10.31,0.838
2022-03-24 10:00:00,157.45,1.1316,0.8566,28.42,86.98,63.43,12.98,358.65,43002.96,2.395,0.1398,20.79,3053.96,16.01,122.6,1.5834,2.488e-05,5.27,100.98,10.39,0.8383
2022-03-24 11:00:00,159.1,1.1391,0.861,28.39,86.32,63.9,12.99,356.13,42968.42,2.402,0.1381,20.71,3048.58,16.2,122.13,1.589,2.453e-05,5.282,100.09,10.36,0.8345
2022-03-24 12:00:00,158.26,1.1475,0.8545,28.19,85.68,63.26,12.79,352.9,42810.84,2.36,0.1349,20.49,3012.63,15.99,121.2,1.5891,2.426e-05,5.184,99.37,10.21,0.8311
2022-03-24 13:00:00,160.64,1.1608,0.866,28.27,85.7,65.18,12.9,356.39,42984.86,2.364,0.1346,20.58,3027.89,15.99,121.5,1.614,2.447e-05,5.258,100.89,10.29,0.8339
2022-03-24 14:00:00,165.23,1.1738,0.8733,28.59,86.53,67.32,13.05,361.07,43582.11,2.41,0.1364,20.87,3078.86,16.21,122.54,1.6342,2.478e-05,5.358,101.23,10.44,0.8393
2022-03-24 15:00:00,167.8,1.169,0.8687,28.92,88.08,67.33,13.1,362.06,44000.01,2.412,0.1367,21.14,3114.67,16.36,124.64,1.6266,2.486e-05,5.315,101.69,10.52,0.844
2022-03-24 16:00:00,167.55,1.1753,0.8781,28.99,87.89,68.71,13.06,365.16,44002.19,2.412,0.1361,21.32,3109.79,16.39,125.66,1.6214,2.479e-05,5.297,101.7,10.57,0.8475
2022-03-24 17:00:00,170.5,1.1695,0.8724,29.0,86.63,67.84,12.9,359.68,43815.11,2.392,0.1357,21.02,3098.48,16.22,124.51,1.6135,2.463e-05,5.245,100.67,10.51,0.8402
2022-03-24 18:00:00,171.04,1.1756,0.8992,29.1,87.03,67.98,12.85,362.62,43993.17,2.391,0.1366,21.1,3108.01,16.25,124.97,1.6211,2.477e-05,5.242,102.2,10.5,0.8463
2022-03-24 19:00:00,169.7,1.1724,0.8991,29.27,86.86,68.21,12.83,363.73,43908.3,2.406,0.1368,21.2,3108.75,16.17,125.74,1.6212,2.466e-05,5.266,102.91,10.57,0.8457
2022-03-24 20:00:00,167.11,1.1695,0.8958,29.15,86.64,67.99,12.79,363.4,43869.99,2.378,0.1366,21.22,3104.35,16.16,126.29,1.6247,2.465e-05,5.272,102.42,10.63,0.8466
2022-03-24 21:00:00,167.4,1.1553,0.8968,29.24,87.58,68.67,12.83,366.01,44031.77,2.38,0.1375,21.24,3107.61,16.21,127.37,1.6224,2.473e-05,5.251,102.36,10.64,0.8481
2022-03-24 22:00:00,166.82,1.1461,0.8927,29.08,87.1,70.53,12.89,366.62,43949.01,2.378,0.1363,21.26,3110.4,16.2,126.34,1.6191,2.468e-05,5.245,102.44,10.69,0.8438
2022-03-24 23:00:00,168.09,1.1314,0.8916,29.27,87.61,70.34,12.89,366.47,43991.46,2.382,0.1368,21.25,3110.76,16.17,126.52,1.6307,2.47e-05,5.281,102.38,10.79,0.8428
2022-03-25 00:00:00,165.98,1.1123,0.9174,29.76,86.93,72.19,12.89,367.32,43970.0,2.36,0.1348,21.14,3103.45,16.03,125.47,1.6157,2.448e-05,5.211,101.39,10.7,0.8392
2022-03-25 01:00:00,166.07,1.1249,0.9156,29.54,87.3,72.97,12.91,363.61,44130.75,2.367,0.137,21.33,3124.06,16.02,125.93,1.6353,2.469e-05,5.248,103.5,10.74,0.8414
2022-03-25 02:00:00,166.2,1.1389,0.9143,29.59,86.21,71.46,12.91,362.8,43946.79,2.359,0.1365,21.01,3122.49,15.99,125.87,1.6292,2.457e-05,5.231,103.19,10.77,0.8422
2022-03-25 03:00:00,165.5,1.1477,0.9135,29.43,86.34,71.3,12.98,362.5,43968.16,2.367,0.1356,21.07,3135.78,16.01,126.45,1.6277,2.458e-05,5.246,103.53,10.79,0.8397
2022-03-25 04:00:00,168.07,1.1645,0.9143,29.57,86.86,71.37,13.07,364.14,44096.78,2.377,0.1364,21.21,3143.9,16.18,127.25,1.6367,2.476e-05,5.325,104.6,10.94,0.843
2022-03-25 05:00:00,170.41,1.1492,0.9048,29.38,86.43,71.94,13.1,364.14,44074.21,2.377,0.1358,21.13,3125.63,16.21,126.84,1.6328,2.489e-05,5.285,104.19,10.92,0.8397
2022-03-25 06:00:00,171.43,1.1495,0.9098,29.45,85.83,71.85,13.06,364.7,44099.9,2.374,0.1358,21.09,3143.37,16.18,126.54,1.6363,2.488e-05,5.266,103.86,10.9,0.841
2022-03-25 07:00:00,170.99,1.135,0.8992,29.17,85.54,71.08,13.01,359.85,43904.97,2.363,0.1349,20.81,3128.69,16.03,125.52,1.6276,2.466e-05,5.39,102.95,10.83,0.8379
2022-03-25 08:00:00,170.82,1.1344,0.8983,29.18,85.24,73.92,13.02,362.02,44000.67,2.36,0.1345,20.87,3125.75,15.99,125.76,1.6136,2.469e-05,5.234,103.14,10.81,0.8344
2022-03-25 09:00:00,173.22,1.1286,0.9046,29.23,85.83,73.08,13.16,361.45,44120.0,2.393,0.135,20.93,3135.75,16.17,125.82,1.6229,2.482e-05,5.336,103.08,11.03,0.8365
2022-03-25 10:00:00,173.58,1.1272,0.9026,29.36,86.61,72.88,13.19,364.86,44233.28,2.391,0.135,20.96,3147.57,16.25,125.74,1.6281,2.489e-05,5.282,102.6,11.07,0.8373
2022-03-25 11:00:00,171.51,1.14,0.9023,29.51,86.84,73.02,13.2,366.19,44585.28,2.409,0.1359,21.13,3167.48,16.37,126.79,1.6378,2.499e-05,5.307,104.27,11.08,0.8398
2022-03-25 12:00:00,170.7,1.136,0.9039,29.64,87.05,72.19,13.2,365.05,44835.23,2.405,0.1367,21.15,3183.14,16.41,126.76,1.6607,2.52e-05,5.285,103.87,11.04,0.841
2022-03-25 13:00:00,168.64,1.1357,0.9123,29.37,86.88,71.73,13.19,364.41,44980.18,2.404,0.1361,21.12,3176.21,16.39,126.74,1.6548,2.517e-05,5.3,103.72,10.96,0.8423
2022-03-25 14:00:00,168.47,1.1262,0.9397,29.39,86.27,71.47,13.08,362.45,44865.46,2.434,0.1353,21.03,3172.67,16.24,126.47,1.6451,2.501e-05,5.31,102.86,11.02,0.8378
2022-03-25 15:00:00,163.63,1.1004,0.9254,28.67,84.67,70.39,12.82,357.6,44318.21,2.364,0.1323,20.68,3120.56,15.91,124.46,1.6093,2.465e-05,5.141,100.29,10.72,0.8322
2022-03-25 16:00:00,161.94,1.0855,0.9038,28.07,83.15,69.94,12.66,355.94,44150.0,2.317,0.1305,20.4,3095.21,15.67,123.15,1.5847,2.423e-05,5.055,98.2,10.6,0.8253
2022-03-25 17:00:00,163.28,1.0924,0.9052,28.04,83.59,70.6,12.59,359.6,44328.42,2.272,0.1298,20.48,3102.55,15.61,122.81,1.5772,2.401e-05,5.04,97.95,10.59,0.8248
2022-03-25 18:00:00,165.4,1.1006,0.9198,28.15,84.28,71.08,12.71,369.62,44459.22,2.308,0.1316,20.68,3122.42,15.72,123.66,1.591,2.426e-05,5.111,98.71,10.76,0.8274
2022-03-25 19:00:00,164.28,1.0984,0.912,28.19,84.11,70.8,12.59,372.63,44444.95,2.314,0.1314,20.63,3114.99,15.61,123.61,1.5902,2.415e-05,5.045,98.53,10.61,0.8262
2022-03-25 20:00:00,163.61,1.1059,0.9051,28.42,84.39,71.07,12.65,366.78,44550.51,2.31,0.1317,20.75,3124.56,15.63,124.21,1.5925,2.426e-05,5.044,99.25,10.66,0.8281
2022-03-25 21:00:00,163.4,1.1055,0.9017,28.37,84.01,71.28,12.61,366.57,44525.36,2.302,0.1316,20.79,3122.29,15.67,124.53,1.5879,2.434e-05,5.08,98.95,10.69,0.8282
2022-03-25 22:00:00,162.12,1.1012,0.8915,28.02,83.12,70.7,12.52,361.04,44299.5,2.28,0.1304,20.52,3098.92,15.53,123.59,1.5767,2.4e-05,5.036,98.02,10.59,0.8239
2022-03-25 23:00:00,162.53,1.0966,0.8895,28.15,83.58,71.62,12.59,365.21,44313.16,2.284,0.1309,20.55,3102.14,15.61,124.0,1.5783,2.412e-05,5.057,98.63,10.58,0.8239
2022-03-26 00:00:00,161.57,1.0873,0.8838,28.05,83.12,68.8,12.59,361.74,44150.85,2.284,0.1296,20.33,3090.12,15.54,123.18,1.5734,2.398e-05,5.032,98.05,10.47,0.8228
2022-03-26 01:00:00,161.95,1.0891,0.8838,28.18,83.0,68.8,12.58,363.71,44295.04,2.295,0.1316,20.44,3106.39,15.6,124.0,1.5779,2.412e-05,5.058,98.24,10.58,0.8254
2022-03-26 02:00:00,162.26,1.0947,0.8833,28.2,83.29,69.09,12.56,361.34,44289.01,2.295,0.1307,20.31,3101.7,15.6,123.57,1.574,2.409e-05,5.066,98.39,10.54,0.825
2022-03-26 03:00:00,162.54,1.1095,0.8837,28.34,83.83,69.2,12.58,361.67,44394.03,2.315,0.1313,20.48,3108.44,15.7,124.36,1.5833,2.418e-05,5.062,98.94,10.55,0.8264
2022-03-26 04:00:00,163.54,1.1255,0.8924,28.45,84.05,69.17,12.62,361.73,44408.5,2.338,0.1317,20.59,3112.15,15.77,124.24,1.5887,2.424e-05,5.072,99.87,10.58,0.8278
2022-03-26 05:00:00,164.75,1.1207,0.8932,28.53,84.96,69.33,12.71,361.72,44498.45,2.358,0.1326,20.74,3125.59,15.79,124.58,1.5963,2.438e-05,5.111,100.94,10.67,0.8281
2022-03-26 06:00:00,164.51,1.1289,0.899,28.56,84.75,69.27,12.71,363.16,44446.8,2.35,0.1332,20.68,3121.18,15.84,124.38,1.5948,2.436e-05,5.143,100.53,10.67,0.8286
2022-03-26 07:00:00,165.16,1.1402,0.9146,28.69,85.09,69.31,12.74,364.69,44510.07,2.358,0.1331,20.85,3134.46,15.87,124.92,1.6035,2.444e-05,5.155,101.3,10.73,0.8338
2022-03-26 08:00:00,165.29,1.132,0.9177,28.62,85.06,69.6,12.75,364.02,44499.0,2.35,0.1329,20.87,3131.14,15.83,124.57,1.6023,2.457e-05,5.142,101.22,10.73,0.8318
2022-03-26 09:00:00,166.21,1.1295,0.9129,28.54,84.98,69.28,12.73,363.5,44472.19,2.341,0.1329,20.81,3128.42,15.83,124.65,1.5966,2.463e-05,5.181,100.62,10.7,0.8337
2022-03-26 10:00:00,166.22,1.1225,0.9129,28.6,84.84,69.09,12.78,362.6,44427.99,2.348,0.1332,20.83,3123.26,15.88,124.65,1.6047,2.448e-05,5.208,100.69,10.7,0.8318
2022-03-26 11:00:00,165.84,1.1288,0.9062,28.81,84.7,68.55,12.75,359.68,44334.49,2.355,0.1329,20.9,3122.7,15.82,124.39,1.6007,2.439e-05,5.229,100.49,10.65,0.8307
2022-03-26 12:00:00,165.22,1.1289,0.8987,28.74,84.89,67.95,12.75,359.57,44350.01,2.367,0.1325,20.86,3124.15,15.79,124.18,1.5915,2.434e-05,5.16,100.28,10.62,0.8283
2022-03-26 13:00:00,164.71,1.1245,0.8986,28.61,85.1,67.31,12.76,358.3,44251.67,2.385,0.1325,20.79,3112.3,15.61,123.13,1.5847,2.431e-05,5.103,100.16,10.57,0.8261
2022-03-26 14:00:00,163.64,1.1252,0.8981,28.5,85.24,67.25,12.76,362.44,44251.84,2.378,0.1328,20.88,3117.84,15.61,123.19,1.5865,2.428e-05,5.097,100.12,10.56,0.8286
2022-03-26 15:00:00,164.25,1.1366,0.9011,28.65,85.94,67.52,12.75,361.2,44205.31,2.373,0.1328,20.87,3116.37,15.61,122.75,1.5863,2.437e-05,5.113,101.26,10.52,0.8307
2022-03-26 16:00:00,165.54,1.1344,0.9086,28.74,86.26,67.86,12.8,363.11,44292.67,2.37,0.1333,20.97,3124.61,15.7,123.42,1.598,2.448e-05,5.149,103.19,10.5,0.8322
2022-03-26 17:00:00,164.59,1.1267,0.9084,28.74,86.0,68.21,12.79,360.93,44372.81,2.364,0.1335,20.92,3120.36,15.74,123.12,1.6019,2.447e-05,5.205,102.75,10.45,0.8311
2022-03-26 18:00:00,163.72,1.1327,0.9107,28.75,86.25,67.76,12.76,360.74,44436.03,2.37,0.136,20.9,3125.45,15.72,123.16,1.6023,2.446e-05,5.123,102.82,10.42,0.8307
2022-03-26 19:00:00,163.06,1.1307,0.9102,28.79,86.17,67.71,12.76,360.24,44367.49,2.362,0.1353,20.85,3123.52,15.76,124.06,1.5959,2.438e-05,5.087,102.78,10.47,0.8296
2022-03-26 20:00:00,163.13,1.1339,0.9091,28.76,86.05,67.58,12.79,361.46,44571.92,2.371,0.1353,20.94,3143.35,15.78,125.08,1.6,2.442e-05,5.083,102.42,10.49,0.8318
2022-03-26 21:00:00,163.75,1.1488,0.9157,28.68,86.01,67.39,12.8,361.87,44444.99,2.398,0.1349,20.9,3138.8,15.78,125.32,1.6035,2.439e-05,5.083,102.11,10.52,0.8312
2022-03-26 22:00:00,162.66,1.1422,0.9132,28.77,85.65,66.74,12.83,361.27,44364.14,2.389,0.135,20.83,3134.28,15.74,124.9,1.6067,2.433e-05,5.073,101.42,10.52,0.8315
2022-03-26 23:00:00,163.4,1.153,0.9121,28.8,85.96,66.96,12.87,362.07,44511.27,2.413,0.1361,20.91,3145.0,15.84,124.85,1.6121,2.444e-05,5.117,101.79,10.63,0.8327
2022-03-27 00:00:00,164.36,1.1541,0.917,28.89,86.57,66.29,12.92,363.34,44713.12,2.418,0.1384,20.96,3149.86,15.92,125.31,1.6125,2.465e-05,5.145,102.42,10.67,0.84
2022-03-27 01:00:00,165.02,1.1515,0.9221,29.11,86.29,65.47,12.99,362.02,44724.97,2.428,0.1384,21.0,3149.3,15.99,125.36,1.6198,2.471e-05,5.174,102.58,10.74,0.8368
2022-03-27 02:00:00,164.81,1.1483,0.9235,28.98,86.76,65.99,13.02,363.25,44697.63,2.424,0.1374,21.04,3156.36,16.09,125.3,1.6239,2.465e-05,5.172,102.37,10.78,0.8382
2022-03-27 03:00:00,163.13,1.1417,0.9249,28.96,85.91,65.61,12.94,362.31,44713.01,2.417,0.1412,21.02,3143.76,16.03,126.52,1.6182,2.482e-05,5.152,101.86,10.72,0.8357
2022-03-27 04:00:00,163.25,1.1392,0.9258,28.98,86.24,65.32,12.94,361.52,44580.51,2.423,0.1412,21.13,3138.92,16.12,126.33,1.6181,2.471e-05,5.134,101.56,10.73,0.8345
2022-03-27 05:00:00,163.57,1.1388,0.9242,28.93,86.34,65.71,12.96,362.35,44639.0,2.432,0.1403,21.19,3139.55,16.11,125.92,1.6188,2.468e-05,5.136,101.56,10.74,0.8363
2022-03-27 06:00:00,164.11,1.1407,0.9262,28.98,86.03,65.84,12.99,362.87,44656.4,2.455,0.1402,21.15,3149.97,16.16,125.96,1.6249,2.466e-05,5.154,102.08,10.79,0.8385
2022-03-27 07:00:00,164.12,1.146,0.9289,29.0,85.96,67.87,13.05,362.56,44734.06,2.457,0.1401,21.17,3155.29,16.15,125.71,1.6255,2.472e-05,5.188,102.24,10.76,0.8398
2022-03-27 08:00:00,163.22,1.1371,0.9211,28.8,85.85,66.58,13.07,361.81,44604.49,2.46,0.1419,21.02,3143.58,16.02,125.55,1.6172,2.466e-05,5.192,101.39,10.66,0.8372
2022-03-27 09:00:00,162.71,1.1342,0.9161,28.74,85.7,66.68,13.06,361.01,44539.86,2.475,0.1402,21.0,3141.85,16.02,125.68,1.6223,2.46e-05,5.206,101.03,10.65,0.8356
2022-03-27 10:00:00,162.89,1.1351,0.9189,28.64,85.82,66.93,13.14,360.95,44527.0,2.493,0.1403,20.97,3147.28,15.94,125.88,1.6342,2.465e-05,5.219,100.86,10.68,0.8372
2022-03-27 11:00:00,162.79,1.1293,0.9152,28.7,85.42,66.47,13.24,358.37,44569.5,2.485,0.1397,21.0,3146.57,15.92,124.79,1.6259,2.462e-05,5.207,100.44,10.69,0.8369
2022-03-27 12:00:00,159.65,1.1098,0.8988,28.18,84.52,65.46,13.02,356.29,44436.1,2.422,0.1366,20.78,3127.06,15.69,123.54,1.6062,2.424e-05,5.14,99.29,10.52,0.8295
2022-03-27 13:00:00,161.19,1.1269,0.9077,28.47,85.23,65.9,13.34,359.79,44616.24,2.464,0.1383,20.96,3145.19,15.8,124.86,1.6204,2.445e-05,5.186,100.45,10.62,0.8335
2022-03-27 14:00:00,161.52,1.1265,0.9089,28.53,85.1,65.54,13.3,359.57,44614.35,2.449,0.1389,21.04,3146.95,15.82,124.5,1.6272,2.44e-05,5.181,100.63,10.54,0.8328
2022-03-27 15:00:00,161.62,1.1338,0.9176,28.67,85.85,65.46,13.47,363.49,44857.52,2.466,0.1392,21.12,3170.51,16.08,125.91,1.647,2.459e-05,5.234,101.5,10.73,0.8371
2022-03-27 16:00:00,162.97,1.1355,0.9345,28.76,86.29,65.34,13.56,365.2,44950.0,2.494,0.1418,21.27,3181.47,16.21,126.15,1.6494,2.47e-05,5.254,101.69,10.86,0.8423
2022-03-27 17:00:00,163.14,1.1314,0.9346,28.83,86.04,65.6,13.55,362.88,44919.53,2.49,0.141,21.3,3180.0,16.26,125.04,1.6448,2.465e-05,5.241,102.0,11.03,0.8412
2022-03-27 18:00:00,163.87,1.1315,0.9291,28.78,85.64,66.0,13.64,361.85,44841.14,2.509,0.1405,21.33,3179.18,16.25,125.12,1.6471,2.463e-05,5.235,102.7,11.03,0.8398
2022-03-27 19:00:00,164.1,1.1294,0.9238,28.91,85.97,66.24,13.63,361.03,44830.66,2.522,0.1403,21.48,3175.82,16.22,124.52,1.6558,2.455e-05,5.221,103.27,10.99,0.8406
2022-03-27 20:00:00,165.61,1.1544,0.9377,29.28,87.26,67.25,13.86,367.99,46115.8,2.541,0.1431,21.66,3238.35,16.61,127.36,1.6741,2.493e-05,5.28,104.88,11.2,0.8468
2022-03-27 21:00:00,167.53,1.1707,0.9412,29.5,88.21,67.97,13.98,373.05,46552.08,2.625,0.1436,21.94,3277.18,16.62,128.7,1.6837,2.534e-05,5.346,105.36,11.36,0.8524
2022-03-27 22:00:00,167.61,1.1722,0.942,29.56,88.14,67.49,13.97,374.82,46613.0,2.603,0.1427,22.06,3269.82,16.69,128.33,1.6795,2.528e-05,5.392,105.48,11.31,0.8527
2022-03-27 23:00:00,169.24,1.1845,0.9498,29.95,89.91,68.29,14.0,376.78,46827.76,2.617,0.1447,22.48,3295.65,16.87,129.68,1.6949,2.558e-05,5.41,107.09,11.4,0.858
2022-03-28 00:00:00,167.89,1.1795,0.9582,30.53,89.53,67.3,13.99,376.46,46920.99,2.606,0.1448,22.53,3291.39,16.78,129.66,1.6948,2.568e-05,5.365,106.06,11.41,0.8619
2022-03-28 01:00:00,167.56,1.1684,0.9519,30.33,89.5,67.05,13.93,372.79,46810.5,2.61,0.1457,22.46,3291.98,16.69,129.86,1.6878,2.588e-05,5.391,106.1,11.57,0.8635
2022-03-28 02:00:00,169.54,1.1718,0.9579,30.5,91.88,67.45,13.96,372.07,46924.82,2.642,0.1483,22.61,3300.61,16.73,129.73,1.6951,2.592e-05,5.435,106.58,11.55,0.8658
2022-03-28 03:00:00,172.53,1.1809,0.958,30.44,91.8,68.02,14.03,375.07,47049.4,2.63,0.149,22.93,3311.94,16.79,130.25,1.6997,2.667e-05,5.457,106.89,11.48,0.8705
2022-03-28 04:00:00,170.89,1.1837,0.9544,30.38,91.59,67.5,14.09,376.06,47124.8,2.628,0.1496,22.85,3318.4,16.89,130.39,1.7006,2.66e-05,5.448,107.17,11.44,0.8694
2022-03-28 05:00:00,171.13,1.1957,0.9721,30.56,92.13,67.99,14.17,384.73,47056.19,2.65,0.1505,22.97,3323.86,17.08,132.11,1.7121,2.665e-05,5.563,111.16,11.46,0.8746
2022-03-28 06:00:00,170.17,1.1818,0.9527,30.26,90.81,66.82,14.13,380.27,46904.73,2.631,0.1483,22.78,3319.0,16.98,131.51,1.6924,2.629e-05,5.521,108.76,11.42,0.8649
2022-03-28 07:00:00,171.09,1.1822,0.9623,30.38,91.15,67.25,14.17,380.96,46989.24,2.646,0.1493,22.85,3319.25,17.04,131.47,1.7035,2.659e-05,5.57,108.88,11.32,0.8672
2022-03-28 08:00:00,170.49,1.182,0.9611,30.37,90.73,67.75,14.18,379.41,47021.24,2.629,0.1503,22.95,3322.01,17.04,131.36,1.7073,2.652e-05,5.633,109.03,11.33,0.8645
2022-03-28 09:00:00,171.03,1.1892,0.9654,30.56,90.95,69.52,14.25,379.87,47140.89,2.646,0.1502,23.01,3337.07,17.13,131.55,1.7206,2.66e-05,5.692,110.3,11.33,0.866
2022-03-28 10:00:00,172.0,1.1911,0.9634,30.5,91.28,69.4,14.24,380.91,47218.33,2.651,0.1497,23.1,3349.71,17.23,131.6,1.7213,2.66e-05,5.635,110.23,11.48,0.8681
2022-03-28 11:00:00,171.19,1.195,0.9596,30.47,91.21,68.88,14.16,378.85,47252.54,2.68,0.1493,23.01,3346.68,17.08,131.47,1.7238,2.646e-05,5.603,110.06,11.4,0.8684
2022-03-28 12:00:00,170.79,1.2193,0.9603,30.39,91.09,68.51,14.08,379.9,47210.53,2.669,0.1488,23.09,3339.0,17.07,131.61,1.7151,2.648e-05,5.581,110.25,11.36,0.8703
2022-03-28 13:00:00,173.47,1.2421,0.965,31.15,92.74,69.09,14.39,385.79,47724.13,2.7,0.152,23.18,3378.52,17.21,132.44,1.733,2.797e-05,5.596,111.93,11.48,0.8934
2022-03-28 14:00:00,174.3,1.2314,0.9627,31.06,93.89,69.9,14.39,384.77,47603.5,2.686,0.1517,23.07,3390.27,17.3,132.19,1.7298,2.9e-05,5.674,113.39,11.52,0.8854
2022-03-28 15:00:00,172.37,1.2169,0.947,30.58,92.78,68.84,14.28,378.64,47422.51,2.689,0.1494,22.84,3357.59,16.98,131.35,1.7027,2.826e-05,5.546,109.89,11.31,0.8788
2022-03-28 16:00:00,174.34,1.2193,0.9497,30.8,93.38,69.31,14.28,379.82,47466.55,2.653,0.1504,22.76,3360.84,17.09,131.09,1.7092,2.832e-05,5.599,110.73,11.38,0.8816
2022-03-28 17:00:00,177.29,1.2176,0.9515,30.85,94.22,69.77,14.39,378.28,47599.06,2.671,0.1511,22.77,3386.01,17.12,131.38,1.718,2.864e-05,5.642,111.31,11.4,0.8845
2022-03-28 18:00:00,178.13,1.2278,0.9602,31.09,96.25,71.82,14.49,382.87,47970.99,2.704,0.1523,22.93,3416.65,17.24,131.77,1.7439,2.902e-05,5.649,112.74,11.47,0.9095
2022-03-28 19:00:00,176.27,1.2193,0.952,31.15,95.19,71.27,14.39,380.94,47956.28,2.702,0.1507,22.78,3409.82,17.11,131.14,1.7296,2.877e-05,5.68,111.43,11.35,0.8979
2022-03-28 20:00:00,177.0,1.234,0.9544,31.46,95.08,70.97,14.44,383.29,47934.68,2.711,0.1514,22.84,3416.16,17.12,131.42,1.7359,2.895e-05,5.692,112.83,11.44,0.8984
2022-03-28 21:00:00,175.72,1.2017,0.9327,30.58,92.61,68.99,14.24,378.82,47629.22,2.676,0.1467,22.54,3380.77,16.96,129.95,1.7004,2.758e-05,5.57,110.43,11.25,0.888
